Word,Group,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
most common,0,-1.198372981,-1.140074485,-1.038020043,-0.924663972,-0.839221776,-0.775284664,-0.6745,-0.591056086,-0.506247134,-0.420208152,-0.262894924,-0.161264975,0,0.129124675,0.324670644,0.368120658,0.466129053,0.577489993,0.671725102,0.843896407,1.016937532,1.240475638,1.351317372,1.366408735,1.020580879
associate with,0,-1.591980099,-1.503844647,-1.368128725,-1.257251791,-1.147813954,-1.007619837,-0.859394733,-0.6745,-0.574417169,-0.450315805,-0.315570431,-0.161451814,0,0.154090768,0.246649792,0.316610292,0.386685772,0.534844168,0.589373355,0.672547373,0.680293518,0.907834909,0.889376972,0.839020715,0.947749134
cohort study,0,-1.476800549,-1.369324415,-1.178706864,-0.940870235,-0.89800563,-0.862933572,-0.88985115,-0.619426536,-0.303899502,-0.267177866,-0.299705657,-0.118746888,0,0.132986006,0.181162815,0.22609759,0.279670151,0.510592253,0.756160578,0.836114344,0.73466693,0.809869316,0.6745,0.555382629,0.933077468
increased risk,0,-2.013694713,-1.849286931,-1.736724885,-1.496564302,-1.330920234,-1.009873349,-0.948224796,-0.760901798,-0.6745,-0.538030886,-0.278374009,-0.158443271,0,0.224264865,0.337796894,0.375703805,0.411216447,0.475193311,0.402674606,0.548086252,0.579335205,0.878136338,0.824488905,0.85946647,0.911831409
ratio,0,-1.512806595,-1.434697276,-1.342868687,-1.223188231,-1.095965787,-0.918381743,-0.836334237,-0.6745,-0.564264086,-0.436443197,-0.304743541,-0.200968625,0,0.17057488,0.249089366,0.343387484,0.415351582,0.536087889,0.638245336,0.725481072,0.643249168,0.75736215,0.863891812,0.811635557,0.889063242
to evaluate,0,-1.280122943,-1.194196465,-1.072211409,-0.938525543,-0.920426071,-0.770506684,-0.677225094,-0.56296886,-0.484284967,-0.400836999,-0.282690992,-0.137840845,0,0.100215606,0.227412123,0.273476424,0.344666634,0.46135758,0.556381583,0.6745,0.721293657,0.851891855,0.913346617,0.852281587,0.884224902
end point,0,-1.824105327,-1.62763001,-1.439431731,-1.346498349,-1.177227624,-1.035081763,-0.884538704,-0.740615596,-0.658571528,-0.476313047,-0.283952216,-0.112342344,0,0.098626372,0.182051345,0.248878755,0.408016232,0.510965752,0.582950194,0.621282133,0.6745,0.750009564,0.72505333,0.814174727,0.878144198
were performed,0,-1.16292839,-1.044720363,-0.997422518,-0.838825789,-0.802160614,-0.6745,-0.64074685,-0.53872086,-0.449828048,-0.386904154,-0.262351622,-0.114902408,0,0.177238675,0.344618779,0.433345457,0.467792443,0.586137383,0.810863727,0.976428588,1.112119674,1.254161732,1.334550528,1.200373041,0.806817049
illustrious,1,0.422812181,-0.347838071,-0.403207202,0.159709412,0,0.091964963,-0.821446104,-1.369112054,-0.954449567,0.086894213,-0.6745,1.285915263,-0.163685341,-0.932468635,0.128689484,0.646501394,0.737602024,-0.334481255,-1.248933362,-0.747683981,-1.048454354,0.691369847,0.700743051,0.389103219,0.779570162
was used,0,-1.274263771,-1.119761444,-1.045640601,-0.92710436,-0.786897303,-0.6745,-0.579332162,-0.481213937,-0.44435216,-0.395411411,-0.252059821,-0.17311161,0,0.068933729,0.177977039,0.256006729,0.322428862,0.45315798,0.676598794,0.846832543,0.868178035,1.05536698,1.377723117,1.315485659,0.760152718
to compare,0,-1.523617028,-1.396119946,-1.224005119,-1.102934611,-0.922322178,-0.819528653,-0.816599712,-0.653725024,-0.629968179,-0.46952239,-0.350470208,-0.129505664,0,0.143466743,0.264299189,0.349708187,0.417885019,0.5646306,0.624733245,0.689538229,0.6745,0.854223519,0.899373195,0.901186454,0.710918437
effect of,0,-1.358559155,-1.68081828,-1.157032921,-0.933288839,-0.937706745,-0.337493527,-0.405886963,-0.241152032,-0.348207722,-0.561835764,-0.44274575,-0.33176488,0,0.21074367,0.355871476,0.2975976,0.385066509,0.930702762,1.400633716,1.730941543,1.186587473,1.479775773,2.242890724,1.594596932,0.6745
less likely,0,-1.459390227,-1.412445008,-1.324902193,-1.194083799,-1.022023482,-0.922663318,-0.715578828,-0.655175242,-0.532827727,-0.428551554,-0.236382213,-0.188475538,0,0.016633689,0.081483127,0.241964697,0.405068877,0.59669054,0.600919939,0.717217833,0.722517418,1.057511772,1.277649912,0.984373679,0.6745
more likely,0,-1.318024293,-1.299403368,-1.241122825,-1.088062285,-1.038577448,-0.788279905,-0.633622779,-0.511142458,-0.442516334,-0.34823926,-0.221054507,-0.093137945,0,0.172937372,0.217966278,0.291823426,0.469513499,0.529987285,0.709623033,0.698156385,0.73825571,1.094623953,1.220653385,1.029132457,0.6745
were reported,0,-1.22041333,-0.864747704,-0.938926346,-0.821496419,-0.678378695,-0.638801184,-0.493201401,-0.534970708,-0.577076782,-0.311478139,-0.20211784,-0.097696618,0,0.140731227,0.424562293,0.373894983,0.595567784,0.903398213,1.232995838,1.391001824,1.653950791,1.823153379,1.716436112,1.474024811,0.6745
study period,0,-1.102142286,-0.995203757,-0.929286923,-0.808407626,-0.836073761,-0.721676221,-0.6745,-0.576467296,-0.49038591,-0.438081977,-0.231778301,-0.13017272,0,0.079360716,0.268726421,0.394238451,0.544636722,0.591457117,0.685232613,0.769069115,0.93328298,1.160680805,1.153604309,0.861080093,0.64361872
were enrolled,0,-1.443542018,-1.284289056,-1.200153724,-1.100944825,-0.982006534,-0.863199715,-0.738297613,-0.650431805,-0.605752373,-0.465322442,-0.360968846,-0.158006746,0,0.131260568,0.203106551,0.339059237,0.469582651,0.516149313,0.6745,0.749023484,0.830488044,0.998212632,1.076559608,0.877550789,0.628400338
undoubtedly,1,0,0.569810892,1.674233646,0.900782251,0.365668099,-0.871533439,0.507584722,-0.587932019,-0.045611918,-0.031451166,0.064447843,-0.144775821,-0.202520006,-0.919038609,-0.6745,-1.213014278,-0.848312124,-0.712422997,-1.038951008,0.009833319,1.56600918,3.265202841,2.199997451,2.026281921,0.51480999
sought to,0,-1.471231604,-1.360620359,-1.305522548,-1.174493478,-1.089251904,-0.846269722,-0.718711471,-0.621327412,-0.502958499,-0.272189681,-0.248826502,-0.115883342,0,0.218684966,0.310237693,0.361537382,0.480551252,0.68713047,0.737806355,0.736222166,0.6745,0.78195474,0.688316108,0.672050054,0.472402825
independently associated,0,-1.702311184,-1.548856523,-1.518210973,-1.433311074,-1.20206362,-1.121829323,-0.995613391,-0.806448266,-0.617343355,-0.506685982,-0.369397721,-0.116981702,0,0.228697567,0.355567609,0.462438498,0.549617641,0.61865411,0.6745,0.797258404,0.78315131,1.061385016,0.908881097,0.666438984,0.433141099
to receive,0,-1.888740556,-2.151710816,-0.6745,-0.142606182,-0.731216058,-0.088201746,-0.710152997,-0.700958781,-0.680467819,-0.531725383,-0.012394477,0,0.239926639,-0.063285014,0.477050871,0.197675644,0.624861107,0.955048463,0.815558324,0.762954398,0.082925091,1.191167894,1.680787486,1.364478576,0.401269738
common grade,0,-3.768923986,-3.341217133,-3.218887896,-2.810183584,-2.843904655,-2.596174201,-1.982267897,-1.803433081,-1.052041914,-0.6745,-0.448357212,-0.480203145,0,0.482036381,0.433377053,0.2959629,0.350200505,1.413215647,0.937700349,0.969101068,0.472163095,0.482717298,0.526714968,0.346795923,0.378379965
treatment allocation,0,-2.648507169,-2.423143261,-2.574454677,-2.064261337,-2.739663505,-2.110438556,-2.541841585,-2.025062992,-1.32036909,-0.72354462,-0.612210172,-0.281223633,0.061111838,0,0.530411676,1.004193623,0.6745,0.672603723,1.231804332,0.255710087,0.51857431,0.325268977,0.291423305,0.134951717,0.345754515
one of,0,-1.459599579,-1.225247717,-1.009769,-0.971996563,-0.730613977,-0.701220454,-0.6745,-0.651271814,-0.547862658,-0.551280413,-0.301816743,-0.20122467,0,0.101811937,0.217927813,0.324834465,0.466801051,0.650239101,0.945274802,1.398238814,1.542530963,2.007722159,2.394037873,1.934118957,0.272648718
randomly,0,-4.002005944,-3.362825751,-3.343250668,-2.455817591,-2.219399394,-1.739089859,-1.364320604,-1.173377852,-0.837809392,-0.620674955,-0.582001198,-0.310903939,0.125839106,0.428398424,0.739128067,0.930162947,0.78342079,0.545271255,0.556042738,0.6745,0.210471356,0,0.475254956,0.073869067,0.223753529
lower in,0,-1.577500892,-1.364326157,-1.285172138,-0.886571021,-0.977056345,-0.796717306,-0.949376123,-0.510899424,-0.515264586,-0.664249165,-0.403532965,-0.16483494,0,0.373363175,0.506478957,0.6745,0.557170456,0.615741048,0.686673719,0.889478189,0.711688835,0.759468356,0.821439061,0.483979058,0.163873899
reportedly,1,-0.843845957,-1.080387143,-1.009306476,-0.6745,-0.73780979,-0.895001988,-0.471253929,-0.836149025,-0.037368775,0.020509468,-0.133167014,-0.135103011,0,0.108288108,-0.035735277,0.398815376,0.648478319,0.666998012,1.584237076,0.955555671,1.194805908,1.63685855,1.524080004,0.963568548,0.158187086
treatment assignment,0,-1.215549461,-1.413725329,-0.592965094,-0.863693239,-0.722761377,0,-1.009643853,-0.6745,-0.42384686,-0.367366107,0.974660205,0.372338055,0.841882913,0.670978954,0.919540347,1.702271121,1.252563652,1.622885566,0.61261887,0.791911416,-0.074057182,-0.306608256,-0.214585816,0.000936066,0.152038639
objective of,0,-4.098339946,-4.045931794,-3.570286191,-3.358580562,-2.765538964,-2.146196349,-1.475843441,-1.218734812,-0.903129464,-0.662045516,-0.306731627,-0.001452803,0.283625191,0.419392012,0.575754826,0.448367773,0.6745,0.954597785,1.008205689,0.8968206,0.598953714,0.320264355,0,0.064583699,0.067470815
higher in,0,-1.669817814,-1.439332515,-1.446497502,-1.20358399,-1.050733942,-0.909481529,-0.839619976,-0.71339727,-0.672323833,-0.686341253,-0.493957114,-0.233682789,0,0.231292118,0.33955333,0.494322207,0.482674041,0.51168737,0.567215268,0.6745,0.714831205,0.902258649,0.867202382,0.576718054,0.050682973
difference between,0,-2.296613087,-2.141378626,-1.784171746,-1.491322636,-1.378504793,-0.835083219,-0.904294683,-0.619636792,-0.547421096,-0.291684591,-0.1469331,-0.135743961,0.258661572,0.545163191,0.655647979,0.687683163,0.565116629,0.546392533,0.754494456,0.766231436,0.43714856,0.759905743,0.837952641,0.6745,0
fresh,1,-2.099816576,0.951919413,-0.079339154,0.463955107,0.344864166,2.006539983,2.171144501,2.869380828,3.232768774,3.892036944,3.480235287,2.37209341,-0.192776756,-0.206455318,-0.6745,-0.762231703,-0.091985701,-0.467163097,-0.205573733,0.014052885,-0.884820998,-0.955533212,-0.307452776,0.040489941,0
outcome measure,0,-3.479739034,-3.617220522,-3.485366612,-3.142095565,-3.034024787,-2.038188552,-2.002661579,-0.64066172,0.254018138,0.07101894,0.357774766,0.307517234,0.405726098,0.576327542,-0.188378932,-0.509988215,-0.022681141,0.6745,1.247866027,2.086079674,1.126256296,0.843974248,0.086966311,-0.781936468,0
our results,0,-1.649112241,-1.584522599,-1.466065668,-1.307548843,-1.159555146,-1.008555573,-0.811719075,-0.604737663,-0.507638097,-0.373112539,-0.189044459,0,0.168525594,0.356002579,0.49988876,0.642261536,0.700915127,0.911934181,0.952179299,0.945082822,0.738148409,0.6745,0.590967702,0.422710655,-0.048830877
stem,1,-2.023646401,-1.752920461,-1.439831365,-1.303274106,-1.150198337,-0.877581319,-0.6745,-0.325536342,-0.127467211,0,0.452823651,0.571560618,0.766609141,0.967368884,0.81665083,0.876397186,0.847040236,0.90190999,0.629334386,0.641493842,0.250154365,0.067974089,-0.425815711,-0.40492733,-0.132283934
no difference,0,-0.674921831,-0.6745,-0.616737013,-0.25739175,-0.57339229,-0.350652765,-0.432030783,-0.283293662,-0.363195273,-0.255671237,-0.179886224,0,0.460508647,0.720456006,0.692412821,0.777194394,1.295958521,1.581793873,1.802510966,1.754848365,1.526587567,1.729589906,1.235907583,0.784296997,-0.509216189
disruptive,1,-4.918027422,-2.259626436,-2.885735262,-1.768403894,-1.790775211,-1.020631317,0,1.181825501,1.838809761,2.165285592,0.183963274,-0.330398699,-1.183183416,0.049899969,0.035127494,0.6745,0.072490747,-0.441171693,-0.260925541,-0.008353238,0.288509059,0.784230554,0.788990117,0.193646995,-0.597139959
time of,0,-0.859799801,-1.27840894,-1.199277262,-0.836270987,-0.570962599,-0.401454057,-0.243482619,-0.244598369,-0.510144444,-0.617836771,0,0.318467447,-0.172756562,0.471392052,0.628329662,0.6745,0.71428622,0.899542176,1.027544144,1.266812991,2.899125675,3.250279853,2.696523103,1.549729913,-0.659748338
adventure,1,0.43954539,0.416150638,0,3.038729504,2.793200426,0.208155887,2.272704965,-0.339400142,-0.628214043,0.105160567,1.427371915,-0.117950638,-0.103700284,-1.081677447,-0.692295319,2.081740142,0.319379149,1.600833475,0.848334184,-1.019026241,-0.98875305,-0.815633901,-0.511915035,-0.475508652,-0.6745
aim of,0,-1.635717053,-1.486192976,-1.361408148,-1.161598829,-1.011972107,-0.796758727,-0.666914739,-0.458190917,-0.372913069,-0.197483122,0,0.181499812,0.360055489,0.50312555,0.678547543,0.731129571,0.788031784,0.836443989,0.848078119,0.828034175,0.532410074,0.33649164,0.050166028,-0.233273772,-0.6745
potent,1,0.887205204,0.830263592,0.842675764,0.953244159,0.967222055,0.79466655,0.638290522,0.508089288,0.251776537,0.197327027,0.374748135,0.200487875,0,-0.078996788,-0.226930267,-0.518517646,-0.602429371,-0.531749555,-0.6745,-0.789875197,-1.164240621,-1.27111646,-1.396621022,-1.268631833,-0.763010727
is known,0,-2.093974303,-1.795999998,-1.636073385,-1.371236898,-1.156427063,-0.916615189,-0.717415785,-0.586616022,-0.464668642,-0.285427652,0,0.207102661,0.511205812,0.651322683,0.670170398,0.6745,0.795441816,0.971391018,0.880461323,0.720051923,0.495698582,0.421541618,0.15523871,-0.074831963,-0.941073165
dose of,0,1.405024886,1.228348426,1.143153962,1.161090093,0.885731686,0.796128818,0.696917193,0.471797457,0.287961022,0.034755914,0.117125068,0.052299041,0,-0.218093464,-0.24451147,-0.376669568,-0.502120119,-0.533284971,-0.669759636,-0.789133878,-0.930424807,-0.896846015,-0.6745,-0.86618356,-1.175269318
placebo group,0,2.143432779,1.358133092,0.948704036,1.961502229,1.719450904,1.547238483,0.909701506,1.184628713,0.204625148,-0.180524834,0.168182159,-0.189219148,0,0.0601289,-0.244870883,0.28429594,-0.09195659,-0.23581092,-0.567624943,-0.552503337,-0.6745,-1.400751482,-1.4029535,-1.90216963,-1.227393362
catalyze,1,-1.939815264,-0.08253898,0.517003235,0.681446571,0.980948391,0.649447751,-0.137205918,1.071456203,0.652703205,0.309268184,1.471784495,1.722296698,0.6745,-0.005351432,0.291985803,0.544765504,-0.892467949,-0.514320658,0,-0.188888404,-3.402872808,-4.673892836,-4.505916183,-3.519125811,-1.87510753
at least,0,1.269627736,1.29234966,1.432428022,1.22911575,1.114454156,1.053012001,0.887294938,0.840378511,0.400626282,0.061827399,0.241500699,0,0.035712726,-0.045667642,-0.306655243,-0.411618285,-0.435758352,-0.283443855,-0.42443182,-0.611527107,-0.92771387,-0.6745,-0.945457406,-1.377871862,-1.999891737
compared with,0,-1.530611401,-1.342736656,-1.051858598,-0.658910086,-0.670263575,-0.361427818,-0.397967558,-0.136277501,-0.146720612,0.061942208,0.238181634,0.514160649,0.878783286,1.111827439,1.227469295,1.190834149,0.881884161,0.781966555,0.6745,0.784666981,0.393674291,-0.063550584,0,-1.055216082,-2.445421574
was found,0,0.435742371,0.6745,0.520402295,0.542451213,0.557962243,0.798529563,0.775446506,0.804756164,0.300396797,0.059334915,0,0.062508809,0.086888435,-0.087734821,-0.194017163,-0.530929953,-0.8926318,-1.071419352,-1.079695243,-1.036577355,-1.33827264,-1.338348595,-1.318042375,-1.602732067,-2.513686938
suggest that,0,0.914462189,0.782083054,0.7753941,0.660595834,0.583783406,0.6745,0.618403521,0.585937522,0.375684134,0.211092207,0.130135905,0.088313835,0,-0.077599007,-0.303737453,-0.49619478,-0.760595627,-0.790027602,-1.05355214,-1.379855175,-1.938054515,-2.184771243,-2.490524793,-2.595248013,-2.594636766
basis of,0,0.532414399,0.538297747,0.799837889,0.71760581,0.6745,0.552599511,0.520746476,0.415136964,0.242979598,0.163968804,0.220737319,0,0.011958673,-0.176700586,-0.404173826,-0.713599905,-0.847043921,-1.14901667,-1.373774747,-1.601071977,-2.072219201,-2.237464636,-2.455894884,-2.807467999,-3.200471485
purpose of,0,-2.969399214,-2.74968112,-1.972374104,-1.417833312,-0.916824384,-0.848705236,-0.418432101,0,0.062722653,-0.133383243,0.352010624,0.594140867,0.6745,0.649415739,0.860994289,0.798513779,0.498186408,0.875149021,0.919056479,0.612792856,0.060533227,-0.195373598,-0.213172218,-1.465481728,-3.550059511
end of,0,3.770001863,3.08321209,3.021471274,3.881374455,1.964937285,3.035699049,1.652821539,2.313305081,1.857385089,-0.6745,-0.264310753,-0.06979312,0.220170449,-0.029275796,-0.110126932,-0.196522368,-0.100397992,-0.24630429,0.198126711,-0.289866252,0,0.055131588,-1.553852721,-2.551048237,-3.792334772
to determine,0,-0.967541356,-1.004424856,-0.709073731,-0.38885821,0,-0.130498442,-0.021017657,0.234648368,-0.060391588,0.20959684,0.284613908,0.603262799,1.082983426,1.162269496,1.26593676,0.904107647,0.740183078,0.772441108,0.564815365,0.415779988,-0.585205291,-0.6745,-1.013835425,-1.860587135,-4.211109545
hypothesis,0,0.3364242,0.415977143,0.617526543,0.559937436,0.6745,0.632947402,0.666479631,0.760876684,0.507273956,0.35392753,0.420054135,0.10881452,0,-0.268194827,-0.689705212,-1.090349446,-1.296425315,-1.445074869,-1.718220692,-2.111528284,-2.654104886,-2.816698331,-3.311924819,-3.72169514,-4.293966304
results suggest,0,1.175963103,0.956741222,0.929495904,0.6745,0.463568749,0.563836407,0.454527683,0.482706039,0.104752171,0.041451993,0.063127978,0.058353768,0,-0.176576046,-0.31528663,-0.498236379,-0.776010038,-0.693430419,-1.000268859,-1.436724425,-2.24902393,-2.765513101,-3.202720645,-3.642838635,-4.569369774
all patients,0,-2.056399122,-1.505005877,-0.415370537,0.6745,-1.002870638,0.549823381,-0.157499231,-0.514467451,-0.165444893,-0.159426139,0.096155546,0.313893324,0.4004455,1.680873076,1.139528091,0.03610969,0,0.857476923,0.807765529,-0.309849651,1.651405551,0.891543524,-1.533722475,-4.300051202,-8.211637737
treatment of,0,-9.627790295,-6.660415829,0.773706548,3.94558296,2.050694195,1.782801958,0.084381399,2.420206243,-0.455535609,-0.236474117,-0.402946457,0,0.026634432,-0.177007878,-0.220272408,1.039079852,-0.588544981,-0.6745,0.581750717,-0.061374002,3.511681044,1.651263392,1.056141196,-0.623581569,-9.322888022
